user_id,full_name,email,total_spend,signup_date,region,product_category,payment_method,is_active,device_type,loyalty_score
d09d29c8,Morgan Wong,morgan.wong.34@example.com,684.22,2025-03-12,North America,Home & Garden,PayPal,True,Tablet,77
02db5d82,Avery Martinez,avery.martinez.54@example.com,1942.52,2025-11-27,LATAM,Electronics,Apple Pay,False,Desktop,18
d6d1f724,Morgan Johnson,morgan.johnson.23@example.com,636.32,2025-06-23,Europe,Electronics,Credit Card,False,Tablet,84
e703243c,Jordan Martinez,jordan.martinez.47@example.com,465.72,2025-08-01,APAC,Fashion,Apple Pay,False,Desktop,70
25dd0777,Riley Johnson,riley.johnson.39@example.com,1267.41,2025-06-09,Europe,Books,PayPal,False,Tablet,67
5f53a466,Taylor Johnson,taylor.johnson.65@example.com,3299.92,2025-12-07,EMEA,Home & Garden,Apple Pay,True,Tablet,85
56607d01,Taylor Smith,taylor.smith.72@example.com,3685.5,2025-03-10,North America,Electronics,Credit Card,True,Desktop,11
9fe94ac8,Riley Wong,riley.wong.43@example.com,1628.53,2025-11-11,EMEA,Home & Garden,PayPal,True,Smart Watch,65
af4d4483,Taylor Garcia,taylor.garcia.38@example.com,606.46,2025-05-04,EMEA,Books,PayPal,False,Smart Watch,36
7aa6b651,Morgan Smith,morgan.smith.99@example.com,3542.45,2025-02-26,North America,Home & Garden,Crypto,False,Smart Watch,22
0a593e62,Casey Lee,casey.lee.25@example.com,2295.6,2025-07-16,North America,Books,Crypto,False,Mobile,23
672c9220,Avery Johnson,avery.johnson.33@example.com,714.59,2025-06-12,APAC,Books,Bank Transfer,True,Smart Watch,91
36464147,Riley Johnson,riley.johnson.49@example.com,1952.09,2025-02-15,APAC,Electronics,Bank Transfer,False,Mobile,51
00357934,Alex Wong,alex.wong.47@example.com,3848.49,2025-07-27,LATAM,Electronics,Apple Pay,True,Desktop,51
fa23bd0e,Avery Brown,avery.brown.30@example.com,2712.1,2025-06-18,Europe,Automotive,Apple Pay,True,Tablet,44
b76b55c0,Jamie Wong,jamie.wong.37@example.com,3510.64,2025-07-10,APAC,Books,Crypto,True,Tablet,29
08611148,Morgan Smith,morgan.smith.81@example.com,1656.33,2025-02-11,North America,Automotive,Apple Pay,True,Desktop,67
940080f7,Alex Wong,alex.wong.80@example.com,4298.16,2025-05-07,APAC,Books,Crypto,True,Mobile,63
851d5e64,Avery Brown,avery.brown.57@example.com,4939.97,2025-04-19,North America,Electronics,PayPal,False,Desktop,81
ad1d5630,Casey Lee,casey.lee.80@example.com,95.96,2025-03-30,LATAM,Fashion,Credit Card,False,Mobile,25
4dd8e7d6,Casey Wong,casey.wong.42@example.com,783.06,2025-05-08,APAC,Automotive,Apple Pay,False,Desktop,40
4568029a,Morgan Lee,morgan.lee.11@example.com,3220.11,2025-02-26,Europe,Home & Garden,PayPal,True,Mobile,55
6ab2003a,Jamie Martinez,jamie.martinez.63@example.com,3407.58,2025-08-12,LATAM,Automotive,Crypto,True,Mobile,42
d91f2072,Alex Lee,alex.lee.40@example.com,3809.39,2025-09-19,North America,Books,Crypto,True,Mobile,70
bea8b39d,Taylor Martinez,taylor.martinez.79@example.com,886.28,2026-01-24,LATAM,Home & Garden,Bank Transfer,True,Tablet,57
7adafe0f,Avery Smith,avery.smith.62@example.com,4460.7,2026-01-10,EMEA,Electronics,PayPal,False,Smart Watch,17
78c525e8,Jordan Johnson,jordan.johnson.43@example.com,852.96,2025-12-15,EMEA,Books,Apple Pay,True,Mobile,33
fd079c88,Taylor Johnson,taylor.johnson.35@example.com,2490.66,2025-11-06,Europe,Fashion,Apple Pay,True,Desktop,89
f605c376,Casey Johnson,casey.johnson.98@example.com,2244.04,2025-05-29,LATAM,Books,Crypto,True,Desktop,67
35ea3362,Morgan Johnson,morgan.johnson.66@example.com,1051.69,2025-12-06,LATAM,Electronics,Crypto,True,Smart Watch,36
f7496f22,Casey Wong,casey.wong.99@example.com,3219.95,2025-04-12,North America,Electronics,Bank Transfer,True,Desktop,66
58042e4a,Morgan Brown,morgan.brown.94@example.com,3287.22,2025-06-02,North America,Automotive,Bank Transfer,False,Smart Watch,81
5f6a895f,Taylor Martinez,taylor.martinez.83@example.com,2048.51,2025-04-20,Europe,Books,Apple Pay,False,Tablet,67
8d0a265d,Taylor Lee,taylor.lee.97@example.com,221.27,2025-11-29,North America,Electronics,Bank Transfer,False,Mobile,33
fce6645c,Jordan Johnson,jordan.johnson.79@example.com,1851.07,2025-09-23,North America,Electronics,Crypto,True,Mobile,3
4fda718e,Riley Brown,riley.brown.96@example.com,1712.32,2025-12-12,North America,Home & Garden,Crypto,False,Desktop,40
9a64bf89,Jamie Smith,jamie.smith.91@example.com,677.67,2025-02-21,LATAM,Books,Bank Transfer,True,Smart Watch,87
4228bd5b,Casey Doe,casey.doe.56@example.com,1127.37,2025-11-23,EMEA,Books,Bank Transfer,False,Smart Watch,16
7a3a67a2,Alex Doe,alex.doe.33@example.com,1651.32,2025-02-26,APAC,Electronics,Credit Card,False,Tablet,10
517f3740,Jordan Doe,jordan.doe.72@example.com,139.8,2026-01-11,North America,Books,Crypto,False,Smart Watch,16
62096f17,Jordan Lee,jordan.lee.96@example.com,1224.45,2025-05-18,North America,Automotive,Crypto,False,Mobile,57
eaaf807a,Jamie Smith,jamie.smith.48@example.com,3815.08,2025-08-21,North America,Books,Bank Transfer,True,Desktop,73
afd4c540,Avery Lee,avery.lee.78@example.com,2238.6,2025-09-17,LATAM,Books,Credit Card,False,Smart Watch,48
815b1d1d,Avery Garcia,avery.garcia.43@example.com,4757.9,2025-04-13,EMEA,Home & Garden,Credit Card,False,Desktop,28
8a0a50bc,Jordan Lee,jordan.lee.64@example.com,391.05,2025-07-31,North America,Automotive,Bank Transfer,False,Smart Watch,39
1057fc72,Avery Doe,avery.doe.87@example.com,667.97,2025-09-29,APAC,Electronics,Bank Transfer,True,Smart Watch,65
839436ff,Jamie Martinez,jamie.martinez.25@example.com,2598.89,2025-09-17,APAC,Automotive,Credit Card,True,Mobile,23
3d0147d8,Jordan Wong,jordan.wong.70@example.com,3958.05,2025-01-29,EMEA,Home & Garden,Apple Pay,True,Desktop,16
490d68e0,Casey Wong,casey.wong.98@example.com,3970.65,2026-01-26,Europe,Automotive,Bank Transfer,True,Desktop,49
4ac7e1d5,Morgan Lee,morgan.lee.91@example.com,815.09,2025-04-10,EMEA,Fashion,Apple Pay,False,Smart Watch,76
8daeeb5e,Morgan Wong,morgan.wong.47@example.com,4158.98,2025-08-24,EMEA,Electronics,PayPal,False,Desktop,26
6a5703b7,Taylor Johnson,taylor.johnson.63@example.com,1880.26,2025-12-11,APAC,Automotive,Crypto,False,Tablet,53
dc33dd41,Taylor Doe,taylor.doe.52@example.com,778.04,2025-09-30,Europe,Automotive,Credit Card,True,Tablet,59
f524e686,Jordan Garcia,jordan.garcia.29@example.com,4908.41,2025-07-11,LATAM,Fashion,PayPal,True,Desktop,22
f2d65784,Riley Martinez,riley.martinez.46@example.com,4113.37,2025-03-19,LATAM,Electronics,Apple Pay,True,Smart Watch,53
37090635,Avery Garcia,avery.garcia.21@example.com,1697.41,2025-05-07,APAC,Fashion,PayPal,True,Mobile,79
73c6e39e,Jamie Brown,jamie.brown.65@example.com,1076.47,2025-07-01,APAC,Home & Garden,Credit Card,True,Smart Watch,6
57d6b81f,Avery Brown,avery.brown.90@example.com,274.66,2025-12-13,EMEA,Books,Apple Pay,True,Mobile,50
78c2bc3c,Alex Lee,alex.lee.34@example.com,4982.79,2025-11-28,EMEA,Automotive,Apple Pay,False,Tablet,52
06b86741,Morgan Lee,morgan.lee.40@example.com,168.54,2025-01-29,LATAM,Home & Garden,Crypto,False,Tablet,94
e32387cd,Morgan Lee,morgan.lee.91@example.com,2793.33,2025-12-12,LATAM,Automotive,Credit Card,False,Tablet,65
186ff364,Riley Garcia,riley.garcia.75@example.com,2900.16,2025-12-07,LATAM,Books,Apple Pay,False,Smart Watch,12
34a3af57,Riley Brown,riley.brown.52@example.com,4106.75,2025-09-18,North America,Books,Crypto,True,Smart Watch,57
3aa2ecba,Jamie Brown,jamie.brown.91@example.com,57.61,2025-04-05,Europe,Books,Apple Pay,False,Desktop,86
bbb16cbd,Avery Lee,avery.lee.52@example.com,4639.79,2025-11-16,APAC,Electronics,Crypto,True,Mobile,43
3bb2237b,Alex Wong,alex.wong.61@example.com,1984.37,2025-12-09,Europe,Books,Credit Card,True,Tablet,70
acfeb6f1,Jamie Garcia,jamie.garcia.49@example.com,3493.85,2025-07-14,EMEA,Fashion,Apple Pay,True,Desktop,69
19be5a82,Alex Smith,alex.smith.94@example.com,3454.02,2025-08-08,APAC,Electronics,Apple Pay,True,Tablet,8
15b67dcf,Alex Wong,alex.wong.96@example.com,3890.11,2025-10-07,APAC,Home & Garden,Credit Card,False,Mobile,52
2bc4f766,Avery Martinez,avery.martinez.61@example.com,3946.19,2025-02-09,LATAM,Home & Garden,Credit Card,True,Tablet,45
1c6fa332,Alex Doe,alex.doe.33@example.com,1974.03,2025-05-14,APAC,Home & Garden,Bank Transfer,False,Mobile,42
81bcb83b,Jordan Brown,jordan.brown.75@example.com,3748.7,2025-08-30,LATAM,Home & Garden,Credit Card,True,Smart Watch,98
510205ca,Jordan Johnson,jordan.johnson.10@example.com,3751.99,2025-11-18,LATAM,Books,Crypto,False,Desktop,67
f6a3e305,Jamie Smith,jamie.smith.27@example.com,2299.96,2025-05-08,North America,Books,PayPal,False,Desktop,63
40c4b0ae,Alex Martinez,alex.martinez.82@example.com,2819.36,2025-08-02,North America,Automotive,Credit Card,False,Mobile,54
b1cb8569,Taylor Lee,taylor.lee.97@example.com,4935.77,2025-09-29,EMEA,Fashion,Crypto,False,Smart Watch,63
07ca2672,Morgan Garcia,morgan.garcia.35@example.com,1632.52,2025-05-22,North America,Home & Garden,Crypto,False,Desktop,1
309f14f1,Casey Wong,casey.wong.26@example.com,4770.53,2025-07-22,North America,Automotive,Bank Transfer,True,Mobile,46
8a8b4256,Jamie Wong,jamie.wong.10@example.com,3720.01,2025-01-31,North America,Electronics,Credit Card,False,Mobile,15
f9bedf4e,Riley Garcia,riley.garcia.84@example.com,2338.83,2025-09-12,LATAM,Books,Crypto,False,Tablet,93
00389dc7,Riley Brown,riley.brown.15@example.com,2350.2,2025-08-07,LATAM,Home & Garden,Crypto,True,Desktop,1
2bffb98d,Casey Brown,casey.brown.16@example.com,2068.21,2025-03-11,Europe,Fashion,Credit Card,True,Smart Watch,66
0713e1e9,Casey Brown,casey.brown.87@example.com,1581.36,2025-03-03,EMEA,Automotive,Apple Pay,False,Tablet,46
aae34c3f,Taylor Garcia,taylor.garcia.14@example.com,1730.85,2025-05-18,EMEA,Books,Apple Pay,False,Desktop,55
e3aeac70,Riley Lee,riley.lee.53@example.com,4737.42,2025-05-05,Europe,Books,Apple Pay,False,Desktop,10
d4c6c217,Avery Johnson,avery.johnson.19@example.com,969.96,2025-04-06,Europe,Automotive,Crypto,False,Tablet,58
25fed800,Alex Lee,alex.lee.72@example.com,3216.11,2026-01-13,EMEA,Automotive,Apple Pay,True,Desktop,13
00afc1a8,Jamie Martinez,jamie.martinez.95@example.com,2085.0,2025-11-21,EMEA,Fashion,Credit Card,False,Smart Watch,57
5572a24f,Avery Lee,avery.lee.92@example.com,710.2,2025-07-05,Europe,Home & Garden,Apple Pay,False,Smart Watch,70
1f450109,Riley Brown,riley.brown.54@example.com,1078.71,2025-04-16,Europe,Electronics,Apple Pay,False,Mobile,12
cb92f991,Jordan Garcia,jordan.garcia.16@example.com,1445.35,2025-04-30,EMEA,Automotive,PayPal,False,Desktop,94
20df2914,Jordan Wong,jordan.wong.80@example.com,4393.87,2025-02-19,EMEA,Fashion,Credit Card,True,Mobile,74
244097b0,Riley Garcia,riley.garcia.51@example.com,4052.16,2025-09-30,Europe,Home & Garden,Credit Card,True,Mobile,12
49ce54ca,Taylor Wong,taylor.wong.74@example.com,1919.81,2025-03-16,LATAM,Electronics,Bank Transfer,True,Desktop,1
a766edfd,Taylor Johnson,taylor.johnson.34@example.com,3372.91,2025-10-29,LATAM,Books,Apple Pay,True,Desktop,87
7aadacdb,Jordan Wong,jordan.wong.94@example.com,2195.7,2025-09-15,LATAM,Automotive,Credit Card,False,Desktop,91
929736bc,Casey Smith,casey.smith.31@example.com,4425.22,2025-03-23,EMEA,Electronics,Crypto,False,Tablet,45
b9a1c597,Alex Martinez,alex.martinez.68@example.com,1026.64,2025-12-15,LATAM,Home & Garden,Crypto,True,Desktop,99
fff9b2f3,Jordan Martinez,jordan.martinez.28@example.com,1145.72,2026-01-02,North America,Fashion,Bank Transfer,True,Mobile,63
1569ad83,Riley Johnson,riley.johnson.27@example.com,2977.47,2025-09-28,APAC,Electronics,PayPal,False,Tablet,71
fbd58512,Jamie Garcia,jamie.garcia.85@example.com,3759.01,2026-01-01,North America,Home & Garden,Crypto,True,Mobile,74
cb5f30da,Jamie Lee,jamie.lee.67@example.com,1027.66,2025-03-21,LATAM,Electronics,Bank Transfer,False,Mobile,65
82d1f5de,Jordan Smith,jordan.smith.21@example.com,1455.63,2026-01-06,Europe,Fashion,Crypto,False,Mobile,43
3c2ea2cc,Casey Johnson,casey.johnson.94@example.com,4460.37,2025-06-10,EMEA,Electronics,Credit Card,False,Mobile,76
b3a4bcba,Riley Smith,riley.smith.63@example.com,4359.28,2025-04-21,North America,Electronics,Apple Pay,False,Tablet,87
2091c7ac,Casey Lee,casey.lee.21@example.com,4920.02,2025-02-20,Europe,Electronics,PayPal,False,Desktop,87
0fa83af9,Avery Smith,avery.smith.22@example.com,368.53,2025-09-27,LATAM,Automotive,Crypto,True,Mobile,37
051cabf5,Casey Lee,casey.lee.91@example.com,383.43,2025-06-05,EMEA,Books,Credit Card,True,Mobile,58
c3294fa4,Taylor Martinez,taylor.martinez.52@example.com,3665.92,2025-07-10,LATAM,Electronics,Apple Pay,True,Tablet,66
0e53d15f,Jordan Martinez,jordan.martinez.66@example.com,3458.37,2025-03-01,APAC,Electronics,Crypto,True,Smart Watch,54
d5f97489,Jamie Martinez,jamie.martinez.38@example.com,1070.78,2025-02-09,APAC,Books,Crypto,True,Smart Watch,81
f5e3ad95,Riley Brown,riley.brown.81@example.com,1143.32,2025-02-09,North America,Books,Apple Pay,True,Smart Watch,91
54848780,Alex Johnson,alex.johnson.51@example.com,1212.2,2026-01-08,Europe,Automotive,Apple Pay,False,Tablet,21
21da5ec0,Riley Garcia,riley.garcia.73@example.com,1418.52,2025-05-24,EMEA,Fashion,Bank Transfer,True,Smart Watch,51
9dcabd23,Taylor Doe,taylor.doe.21@example.com,2017.7,2025-02-13,APAC,Automotive,Credit Card,False,Smart Watch,65
9997bafa,Riley Wong,riley.wong.85@example.com,4238.14,2025-09-25,Europe,Fashion,Credit Card,False,Mobile,63
584b76d1,Alex Wong,alex.wong.56@example.com,4403.2,2025-06-19,Europe,Automotive,Credit Card,False,Desktop,78
060b6655,Casey Martinez,casey.martinez.59@example.com,2364.12,2025-02-09,North America,Books,Crypto,True,Tablet,15
7721ed6f,Riley Martinez,riley.martinez.24@example.com,3934.5,2025-07-17,Europe,Books,Apple Pay,True,Mobile,24
e7243f7f,Casey Martinez,casey.martinez.73@example.com,4591.83,2025-08-09,LATAM,Automotive,Credit Card,False,Smart Watch,97
9a3d922f,Alex Smith,alex.smith.26@example.com,4778.63,2026-01-21,APAC,Automotive,Apple Pay,True,Mobile,4
f603a128,Alex Doe,alex.doe.19@example.com,3351.33,2025-07-05,APAC,Electronics,Apple Pay,False,Tablet,22
7d20cb6d,Riley Brown,riley.brown.39@example.com,2655.23,2025-06-07,EMEA,Fashion,PayPal,True,Smart Watch,79
f2a9c552,Avery Martinez,avery.martinez.63@example.com,4559.0,2025-02-19,EMEA,Fashion,Crypto,False,Desktop,41
dd9bf94f,Avery Lee,avery.lee.16@example.com,2781.39,2025-12-16,EMEA,Home & Garden,Bank Transfer,False,Desktop,9
614032ef,Morgan Wong,morgan.wong.19@example.com,3462.71,2025-08-17,EMEA,Fashion,Credit Card,True,Desktop,38
9c72a6f3,Jordan Brown,jordan.brown.70@example.com,1369.66,2025-06-19,North America,Automotive,Credit Card,False,Smart Watch,10
2b2360cd,Morgan Doe,morgan.doe.48@example.com,1523.08,2025-03-27,Europe,Electronics,Bank Transfer,False,Tablet,68
e4b733fd,Riley Martinez,riley.martinez.79@example.com,1681.2,2026-01-23,LATAM,Home & Garden,Credit Card,False,Smart Watch,60
9a33d971,Casey Garcia,casey.garcia.99@example.com,3904.21,2025-11-17,APAC,Electronics,Bank Transfer,True,Mobile,76
cdb4cdcc,Jamie Lee,jamie.lee.22@example.com,2345.59,2025-01-30,EMEA,Home & Garden,PayPal,False,Desktop,52
1344307b,Jamie Garcia,jamie.garcia.81@example.com,615.86,2025-05-08,APAC,Books,Bank Transfer,True,Tablet,30
cc4f4e24,Taylor Wong,taylor.wong.63@example.com,3972.41,2025-09-29,North America,Fashion,Bank Transfer,False,Mobile,54
ef76c4c3,Alex Doe,alex.doe.45@example.com,910.4,2026-01-03,North America,Home & Garden,PayPal,False,Tablet,79
1983bbba,Jordan Garcia,jordan.garcia.97@example.com,1202.82,2025-08-21,EMEA,Fashion,Bank Transfer,False,Desktop,86
12476d3e,Alex Martinez,alex.martinez.35@example.com,1105.63,2025-08-14,North America,Books,Bank Transfer,False,Mobile,5
c430d695,Jamie Garcia,jamie.garcia.38@example.com,1740.66,2025-09-30,LATAM,Automotive,Bank Transfer,False,Smart Watch,14
0aa1ed2a,Riley Wong,riley.wong.56@example.com,78.46,2025-11-23,LATAM,Home & Garden,Crypto,True,Smart Watch,1
7c593ea5,Jamie Doe,jamie.doe.16@example.com,4828.45,2025-11-10,APAC,Automotive,Apple Pay,False,Desktop,3
e1529d05,Alex Johnson,alex.johnson.71@example.com,2438.96,2025-05-09,APAC,Home & Garden,Apple Pay,False,Smart Watch,54
0b97f539,Riley Brown,riley.brown.65@example.com,3359.48,2025-03-25,EMEA,Books,Credit Card,True,Mobile,14
870d6efd,Alex Lee,alex.lee.97@example.com,2558.28,2025-11-04,LATAM,Home & Garden,Apple Pay,True,Tablet,88
387edcc2,Taylor Martinez,taylor.martinez.32@example.com,3587.52,2025-05-10,LATAM,Home & Garden,Credit Card,False,Mobile,86
8a4dae4d,Casey Martinez,casey.martinez.92@example.com,4558.84,2025-07-30,APAC,Books,Apple Pay,True,Smart Watch,52
7116535d,Jamie Doe,jamie.doe.75@example.com,3690.3,2025-03-24,APAC,Electronics,Crypto,True,Mobile,79
942decd7,Jamie Doe,jamie.doe.83@example.com,864.01,2025-06-14,Europe,Home & Garden,PayPal,False,Tablet,58
b5d34c8e,Riley Garcia,riley.garcia.32@example.com,3664.45,2026-01-09,North America,Automotive,PayPal,False,Mobile,28
65cbeb8c,Casey Smith,casey.smith.44@example.com,3314.65,2025-11-17,Europe,Home & Garden,Bank Transfer,True,Tablet,18
7f46ead0,Morgan Garcia,morgan.garcia.87@example.com,767.0,2025-07-05,APAC,Automotive,Apple Pay,False,Desktop,41
9819efb4,Alex Smith,alex.smith.82@example.com,498.4,2025-04-26,North America,Fashion,PayPal,True,Desktop,13
fb48d70d,Avery Lee,avery.lee.83@example.com,2122.74,2025-06-26,North America,Automotive,Bank Transfer,True,Tablet,1
3e011bf4,Riley Lee,riley.lee.99@example.com,537.33,2026-01-02,EMEA,Fashion,Bank Transfer,True,Mobile,79
5e1ce31d,Morgan Brown,morgan.brown.59@example.com,1031.2,2025-03-24,Europe,Automotive,PayPal,True,Desktop,67
b3c4e343,Casey Wong,casey.wong.30@example.com,3329.23,2025-06-14,EMEA,Books,Credit Card,True,Tablet,96
d58a5592,Alex Johnson,alex.johnson.51@example.com,73.8,2025-12-09,EMEA,Automotive,Crypto,True,Mobile,21
0bff6d18,Alex Martinez,alex.martinez.84@example.com,4966.56,2026-01-19,Europe,Electronics,Apple Pay,False,Tablet,66
3cc635b3,Casey Johnson,casey.johnson.95@example.com,3280.08,2025-03-24,APAC,Electronics,Apple Pay,False,Tablet,5
b2a0e47f,Jamie Johnson,jamie.johnson.51@example.com,1185.39,2025-01-30,LATAM,Home & Garden,Crypto,False,Smart Watch,4
c74df681,Riley Lee,riley.lee.33@example.com,134.35,2025-07-22,EMEA,Electronics,Bank Transfer,True,Desktop,56
561aa86b,Taylor Smith,taylor.smith.64@example.com,4790.08,2026-01-09,APAC,Books,Crypto,False,Desktop,77
d3d2e782,Riley Johnson,riley.johnson.68@example.com,2447.09,2025-12-03,Europe,Books,Bank Transfer,True,Tablet,48
9de971c4,Morgan Wong,morgan.wong.80@example.com,1618.66,2025-12-09,APAC,Fashion,PayPal,True,Smart Watch,31
91aa45bc,Avery Martinez,avery.martinez.93@example.com,4136.46,2025-11-30,LATAM,Fashion,Apple Pay,False,Mobile,92
2ef91dd7,Avery Doe,avery.doe.22@example.com,1265.83,2025-04-29,LATAM,Fashion,Credit Card,True,Desktop,40
5bf561f5,Morgan Garcia,morgan.garcia.29@example.com,1106.53,2025-11-10,LATAM,Electronics,PayPal,False,Tablet,47
d1eba2df,Morgan Garcia,morgan.garcia.60@example.com,1454.34,2025-02-22,Europe,Fashion,Crypto,True,Tablet,9
7d159bc7,Avery Johnson,avery.johnson.64@example.com,610.69,2025-03-13,LATAM,Books,Apple Pay,False,Mobile,26
81f72563,Taylor Smith,taylor.smith.78@example.com,3084.42,2025-06-16,EMEA,Electronics,Credit Card,True,Mobile,44
aa657240,Jordan Garcia,jordan.garcia.88@example.com,3750.27,2025-02-09,Europe,Books,Apple Pay,True,Mobile,27
c11f07c5,Taylor Doe,taylor.doe.23@example.com,1084.98,2025-04-02,APAC,Automotive,Credit Card,True,Smart Watch,35
776f49d1,Alex Lee,alex.lee.97@example.com,2405.88,2025-03-02,North America,Home & Garden,Crypto,True,Tablet,39
af5cee5d,Jamie Garcia,jamie.garcia.38@example.com,3685.7,2025-07-23,North America,Electronics,Bank Transfer,False,Tablet,40
c8037f45,Riley Garcia,riley.garcia.29@example.com,1717.85,2026-01-27,North America,Electronics,PayPal,True,Tablet,70
4c85d8d9,Casey Lee,casey.lee.74@example.com,1122.9,2025-03-03,North America,Fashion,PayPal,True,Mobile,46
52058e65,Morgan Johnson,morgan.johnson.61@example.com,2682.93,2025-09-22,APAC,Fashion,Apple Pay,True,Tablet,6
39793d67,Taylor Smith,taylor.smith.44@example.com,3069.65,2025-09-27,EMEA,Fashion,Crypto,True,Mobile,62
796ab0d6,Morgan Lee,morgan.lee.81@example.com,1013.14,2025-12-08,LATAM,Electronics,Crypto,False,Desktop,36
960acc0b,Jordan Martinez,jordan.martinez.90@example.com,4251.33,2025-03-15,Europe,Automotive,Crypto,False,Mobile,4
f5e5a557,Jamie Johnson,jamie.johnson.73@example.com,4231.61,2025-08-18,APAC,Home & Garden,Bank Transfer,False,Smart Watch,95
8a334cab,Taylor Wong,taylor.wong.86@example.com,347.53,2025-05-12,APAC,Electronics,Apple Pay,False,Tablet,52
e5281d3e,Morgan Johnson,morgan.johnson.58@example.com,1953.73,2025-12-29,APAC,Home & Garden,PayPal,False,Desktop,21
1085b754,Avery Smith,avery.smith.21@example.com,1121.82,2025-07-10,APAC,Electronics,Bank Transfer,False,Mobile,96
44c4f112,Casey Smith,casey.smith.81@example.com,1856.84,2026-01-15,EMEA,Fashion,Apple Pay,True,Desktop,15
68867732,Avery Johnson,avery.johnson.40@example.com,1599.68,2025-07-01,EMEA,Books,Crypto,True,Smart Watch,46
85a22a3d,Riley Doe,riley.doe.49@example.com,2401.66,2025-12-16,North America,Books,Bank Transfer,True,Mobile,37
943dc5c3,Morgan Doe,morgan.doe.98@example.com,2976.63,2025-07-18,EMEA,Automotive,PayPal,False,Tablet,70
e3406ff1,Casey Wong,casey.wong.48@example.com,135.63,2026-01-25,Europe,Automotive,Bank Transfer,False,Tablet,35
d85292f0,Riley Wong,riley.wong.15@example.com,3883.34,2025-05-06,Europe,Automotive,Credit Card,False,Tablet,63
fce0ceea,Jordan Martinez,jordan.martinez.32@example.com,2242.47,2025-08-12,Europe,Home & Garden,Crypto,True,Smart Watch,86
6d818410,Jamie Garcia,jamie.garcia.30@example.com,1219.39,2025-04-24,Europe,Books,Apple Pay,True,Tablet,97
0f605052,Taylor Johnson,taylor.johnson.77@example.com,4506.71,2025-12-22,Europe,Books,PayPal,True,Smart Watch,6
a9b85086,Casey Martinez,casey.martinez.49@example.com,4067.68,2025-08-22,APAC,Automotive,Credit Card,True,Mobile,12
e3679148,Jamie Doe,jamie.doe.74@example.com,1637.52,2025-07-23,North America,Home & Garden,Credit Card,False,Mobile,44
647edd47,Alex Lee,alex.lee.37@example.com,756.16,2025-02-28,Europe,Electronics,Bank Transfer,True,Mobile,98
871f9d47,Avery Martinez,avery.martinez.57@example.com,2208.58,2025-11-23,EMEA,Books,Credit Card,True,Desktop,63
d9154af1,Alex Brown,alex.brown.67@example.com,2002.18,2025-02-22,APAC,Home & Garden,Bank Transfer,False,Mobile,45
d5a5ac9e,Morgan Martinez,morgan.martinez.30@example.com,2151.08,2025-04-12,EMEA,Home & Garden,Bank Transfer,False,Mobile,69
c8826fd3,Riley Smith,riley.smith.16@example.com,4523.9,2025-08-20,North America,Books,Credit Card,False,Smart Watch,35
e89d9b33,Riley Martinez,riley.martinez.48@example.com,994.98,2025-10-31,Europe,Books,PayPal,True,Smart Watch,72
2931310e,Riley Lee,riley.lee.48@example.com,2698.9,2025-08-29,LATAM,Home & Garden,PayPal,False,Tablet,2
5095a1ea,Casey Johnson,casey.johnson.80@example.com,99.3,2025-05-04,APAC,Automotive,PayPal,False,Desktop,59
691a337c,Avery Martinez,avery.martinez.77@example.com,4530.93,2025-08-20,EMEA,Home & Garden,PayPal,True,Smart Watch,84
266398b7,Taylor Johnson,taylor.johnson.35@example.com,3177.93,2025-03-31,LATAM,Electronics,Apple Pay,False,Desktop,36
8149ac00,Taylor Johnson,taylor.johnson.50@example.com,1088.76,2025-06-29,Europe,Fashion,Bank Transfer,True,Desktop,81
40577c63,Jamie Lee,jamie.lee.98@example.com,3799.56,2025-05-26,APAC,Electronics,Apple Pay,False,Smart Watch,64
c48a69cb,Jordan Smith,jordan.smith.97@example.com,673.28,2026-01-05,APAC,Fashion,Crypto,False,Smart Watch,30
795bda36,Avery Wong,avery.wong.80@example.com,4886.46,2025-09-28,LATAM,Home & Garden,Apple Pay,False,Smart Watch,92
774c2567,Jordan Smith,jordan.smith.30@example.com,501.61,2025-03-15,Europe,Fashion,Crypto,True,Smart Watch,11
2cb64620,Morgan Brown,morgan.brown.13@example.com,3241.96,2025-04-20,Europe,Home & Garden,Credit Card,False,Desktop,43
921f0594,Morgan Johnson,morgan.johnson.32@example.com,454.83,2025-05-28,North America,Books,Credit Card,False,Mobile,12
1ed4fb91,Jamie Wong,jamie.wong.73@example.com,4984.49,2025-07-12,North America,Electronics,Crypto,False,Desktop,26
04945d58,Riley Smith,riley.smith.88@example.com,3630.82,2025-09-23,Europe,Books,Credit Card,False,Desktop,80
8901260a,Casey Doe,casey.doe.20@example.com,1257.85,2025-11-01,APAC,Automotive,Credit Card,False,Smart Watch,94
8ba5ad17,Jamie Wong,jamie.wong.44@example.com,4042.33,2025-03-18,LATAM,Automotive,Bank Transfer,False,Desktop,67
f0055320,Casey Wong,casey.wong.45@example.com,3296.47,2025-12-02,LATAM,Home & Garden,Apple Pay,True,Desktop,20
04f818d2,Riley Lee,riley.lee.56@example.com,1141.82,2025-04-10,APAC,Fashion,Apple Pay,True,Smart Watch,43
707ceb22,Alex Doe,alex.doe.47@example.com,1222.17,2025-12-14,Europe,Home & Garden,Credit Card,True,Tablet,58
7b8bff2a,Jamie Garcia,jamie.garcia.12@example.com,3539.21,2025-04-04,APAC,Books,Apple Pay,False,Mobile,10
