user_id,full_name,email,total_spend,signup_date,region,product_category,payment_method,is_active,device_type,loyalty_score
ce390ef6,Ana Silva,ana.silva.303@example.com,5208.48,2027-01-02,North America,Fashion,Bank Transfer,True,Desktop,56
8afe1dc4,Ana Rossi,ana.rossi.220@example.com,7154.91,2027-02-05,EMEA,Electronics,Credit Card,False,Desktop,95
ca6583c4,Lucas Müller,lucas.müller.736@example.com,7183.42,2026-11-11,LATAM,Automotive,Crypto,False,Tablet,77
150a98a6,Lucas Silva,lucas.silva.996@example.com,718.4,2026-10-10,APAC,Automotive,Credit Card,False,Tablet,53
e340265b,Marco Dubois,marco.dubois.998@example.com,5917.51,2026-09-04,Europe,Automotive,Crypto,False,Mobile,83
d3eeae25,Elena Müller,elena.müller.830@example.com,4697.97,2027-04-16,EMEA,Home & Garden,Credit Card,True,Tablet,93
783ec2af,Leo Müller,leo.müller.198@example.com,1075.82,2027-05-08,Europe,Automotive,Crypto,False,Tablet,78
88445821,Valentina Dubois,valentina.dubois.915@example.com,2679.01,2027-05-13,APAC,Electronics,PayPal,False,Smart Watch,68
6a178419,Marco Silva,marco.silva.909@example.com,6236.23,2026-08-08,LATAM,Home & Garden,PayPal,False,Mobile,99
7079fa9e,Marco Kowalski,marco.kowalski.945@example.com,4830.01,2027-06-01,Europe,Books,Crypto,True,Desktop,93
74a3788a,Lucas Schmidt,lucas.schmidt.382@example.com,2856.71,2027-02-05,Europe,Books,Credit Card,False,Desktop,52
ba256049,Elena Dubois,elena.dubois.845@example.com,3385.94,2026-12-10,APAC,Home & Garden,Crypto,True,Desktop,81
ce593fa6,Diego Kim,diego.kim.261@example.com,5877.57,2027-04-25,North America,Electronics,Crypto,True,Tablet,54
ea2fe1b6,Ana Kowalski,ana.kowalski.242@example.com,5694.05,2027-03-05,North America,Fashion,PayPal,True,Desktop,55
402b516e,Valentina Kim,valentina.kim.261@example.com,2396.51,2026-09-07,Europe,Automotive,Crypto,False,Tablet,54
2d812468,Sofia Silva,sofia.silva.204@example.com,1858.81,2026-07-09,APAC,Books,Apple Pay,False,Smart Watch,89
22caba29,Sofia Tanaka,sofia.tanaka.781@example.com,3253.83,2027-03-01,APAC,Fashion,PayPal,False,Mobile,97
d05fa277,Sofia Kowalski,sofia.kowalski.190@example.com,4653.21,2027-01-17,APAC,Fashion,Crypto,True,Tablet,94
83634fa2,Sofia Dubois,sofia.dubois.834@example.com,5996.32,2026-10-07,Europe,Automotive,Apple Pay,True,Mobile,54
fde8cc10,Sofia Kowalski,sofia.kowalski.615@example.com,6772.27,2027-02-05,Europe,Books,Credit Card,True,Desktop,85
d86c9370,Sofia Dubois,sofia.dubois.881@example.com,9690.46,2026-06-17,EMEA,Electronics,Crypto,True,Desktop,92
129c1644,Sofia Kim,sofia.kim.416@example.com,5661.49,2026-06-17,Europe,Home & Garden,Crypto,False,Mobile,65
c9421628,Marco Silva,marco.silva.423@example.com,1017.08,2026-12-04,EMEA,Home & Garden,Apple Pay,True,Tablet,85
3e6e5a32,Valentina Dubois,valentina.dubois.750@example.com,8899.94,2026-06-12,North America,Automotive,Credit Card,False,Mobile,77
6c6f6dba,Sofia Rossi,sofia.rossi.800@example.com,9013.92,2027-03-27,Europe,Home & Garden,Bank Transfer,True,Mobile,86
2fc465f9,Lucas Kim,lucas.kim.395@example.com,6366.64,2027-04-17,North America,Home & Garden,Bank Transfer,True,Desktop,86
73b80aa1,Elena Silva,elena.silva.804@example.com,9527.01,2026-12-26,LATAM,Electronics,Crypto,True,Mobile,94
709031ca,Valentina Rossi,valentina.rossi.968@example.com,5234.56,2026-12-25,Europe,Automotive,Crypto,False,Smart Watch,81
789cf1f2,Valentina Dubois,valentina.dubois.658@example.com,4518.77,2026-11-18,LATAM,Books,PayPal,False,Desktop,57
8229e96a,Marco Dubois,marco.dubois.185@example.com,8620.69,2027-05-10,Europe,Automotive,PayPal,False,Tablet,94
1c3c4e83,Leo Kim,leo.kim.127@example.com,8471.98,2026-06-26,EMEA,Electronics,Credit Card,False,Tablet,70
e50b3268,Elena Kowalski,elena.kowalski.365@example.com,7138.47,2027-02-15,LATAM,Fashion,Credit Card,True,Desktop,73
099c1582,Lucas Dubois,lucas.dubois.868@example.com,4378.31,2026-12-29,Europe,Books,Apple Pay,False,Mobile,84
3789c335,Valentina Kim,valentina.kim.592@example.com,6765.34,2026-08-29,Europe,Home & Garden,PayPal,True,Smart Watch,72
33df84c5,Ana Tanaka,ana.tanaka.694@example.com,4174.03,2026-10-02,LATAM,Books,Credit Card,True,Mobile,85
ed1d0760,Valentina Müller,valentina.müller.110@example.com,5820.5,2027-01-30,APAC,Electronics,PayPal,True,Smart Watch,73
5f5ce391,Ana Dubois,ana.dubois.247@example.com,5301.13,2027-02-18,Europe,Home & Garden,Apple Pay,True,Mobile,91
d1bf965d,Elena Kim,elena.kim.310@example.com,4476.26,2026-09-08,APAC,Automotive,PayPal,False,Tablet,82
4c003157,Sofia Silva,sofia.silva.568@example.com,7768.12,2026-06-01,APAC,Fashion,Credit Card,False,Tablet,76
4f652594,Ana Dubois,ana.dubois.234@example.com,6466.08,2027-02-17,LATAM,Electronics,Bank Transfer,True,Mobile,73
14df3d6c,Valentina Silva,valentina.silva.288@example.com,3942.28,2026-06-05,EMEA,Automotive,Crypto,True,Desktop,60
baabcdce,Valentina Rossi,valentina.rossi.850@example.com,5430.07,2026-09-10,EMEA,Books,Crypto,False,Tablet,90
60ee1051,Leo Tanaka,leo.tanaka.192@example.com,3861.61,2026-12-07,EMEA,Automotive,Apple Pay,True,Smart Watch,78
1e6a609a,Valentina Silva,valentina.silva.332@example.com,7852.66,2026-06-29,North America,Books,Credit Card,True,Desktop,62
bfa42505,Diego Rossi,diego.rossi.234@example.com,1554.23,2026-06-05,EMEA,Electronics,Apple Pay,True,Mobile,90
88a8c999,Lucas Schmidt,lucas.schmidt.738@example.com,6186.62,2026-07-24,LATAM,Automotive,Bank Transfer,True,Tablet,64
0c10ea1e,Elena Schmidt,elena.schmidt.691@example.com,5777.51,2026-12-27,EMEA,Books,Apple Pay,True,Tablet,58
136fdf85,Leo Schmidt,leo.schmidt.647@example.com,4033.63,2027-02-12,LATAM,Books,Apple Pay,False,Smart Watch,81
19d26258,Diego Kim,diego.kim.912@example.com,8043.45,2027-03-24,EMEA,Electronics,Bank Transfer,True,Mobile,70
d712abca,Valentina Kowalski,valentina.kowalski.837@example.com,3170.04,2026-10-04,EMEA,Home & Garden,Apple Pay,True,Mobile,64
a157a968,Ana Tanaka,ana.tanaka.821@example.com,2594.64,2027-04-03,EMEA,Home & Garden,Crypto,True,Tablet,95
f9479f8e,Valentina Tanaka,valentina.tanaka.324@example.com,4670.48,2026-11-07,Europe,Electronics,Credit Card,False,Tablet,78
0d139294,Elena Schmidt,elena.schmidt.333@example.com,9727.09,2027-02-02,Europe,Fashion,Credit Card,False,Smart Watch,66
21b735b8,Sofia Dubois,sofia.dubois.947@example.com,7990.34,2027-03-03,EMEA,Fashion,PayPal,False,Tablet,58
70380ae6,Lucas Schmidt,lucas.schmidt.337@example.com,8936.5,2026-07-28,Europe,Books,Crypto,True,Smart Watch,74
6e9a2095,Valentina Müller,valentina.müller.857@example.com,3215.48,2027-02-13,EMEA,Fashion,Credit Card,False,Smart Watch,84
5066df3b,Elena Rossi,elena.rossi.151@example.com,2341.14,2026-11-18,APAC,Books,Credit Card,False,Desktop,81
f7add679,Marco Dubois,marco.dubois.724@example.com,7937.1,2027-05-07,APAC,Automotive,PayPal,True,Smart Watch,73
486a0c92,Elena Müller,elena.müller.268@example.com,8439.54,2027-02-15,LATAM,Fashion,Bank Transfer,False,Tablet,65
af980270,Marco Kowalski,marco.kowalski.504@example.com,9765.63,2027-06-01,North America,Home & Garden,Bank Transfer,True,Smart Watch,81
cedb5b30,Ana Tanaka,ana.tanaka.188@example.com,5678.84,2026-12-14,North America,Electronics,Credit Card,True,Tablet,89
bd839fd4,Diego Silva,diego.silva.961@example.com,8990.43,2026-07-21,LATAM,Books,Bank Transfer,True,Tablet,73
de66cd11,Marco Kowalski,marco.kowalski.113@example.com,4191.65,2027-03-02,EMEA,Fashion,Bank Transfer,True,Smart Watch,77
8d8f7b17,Leo Rossi,leo.rossi.434@example.com,917.52,2027-01-25,North America,Electronics,PayPal,False,Desktop,67
7b42577c,Valentina Kowalski,valentina.kowalski.914@example.com,2527.32,2026-12-02,APAC,Books,Apple Pay,False,Mobile,56
2c5b28d6,Elena Dubois,elena.dubois.858@example.com,2172.94,2027-01-13,EMEA,Home & Garden,Crypto,True,Smart Watch,77
a332d2cc,Diego Schmidt,diego.schmidt.717@example.com,8153.6,2026-08-21,North America,Electronics,Crypto,True,Mobile,75
5a237fe2,Ana Müller,ana.müller.159@example.com,837.09,2027-04-21,Europe,Books,Crypto,False,Mobile,91
f0115065,Diego Kowalski,diego.kowalski.181@example.com,4013.27,2026-08-29,LATAM,Books,Apple Pay,True,Smart Watch,96
104923dd,Diego Rossi,diego.rossi.161@example.com,2524.39,2026-11-17,LATAM,Books,Bank Transfer,True,Desktop,96
1f714113,Marco Kowalski,marco.kowalski.461@example.com,6564.12,2026-06-10,North America,Home & Garden,Apple Pay,True,Desktop,84
b18536a9,Lucas Silva,lucas.silva.508@example.com,8886.16,2026-09-09,Europe,Electronics,Apple Pay,False,Desktop,98
e634ee49,Leo Rossi,leo.rossi.788@example.com,9084.22,2027-04-04,Europe,Fashion,Bank Transfer,True,Mobile,56
54397ef9,Leo Tanaka,leo.tanaka.534@example.com,8799.13,2027-05-04,Europe,Fashion,PayPal,True,Tablet,83
0d5948ae,Marco Silva,marco.silva.580@example.com,1400.64,2026-08-24,EMEA,Books,PayPal,False,Tablet,54
a7ce9f90,Valentina Müller,valentina.müller.153@example.com,6086.21,2026-06-07,North America,Home & Garden,Bank Transfer,False,Tablet,55
cd42c1c6,Ana Kim,ana.kim.905@example.com,9426.08,2026-10-26,North America,Home & Garden,PayPal,False,Desktop,50
52e9694a,Elena Kowalski,elena.kowalski.330@example.com,2942.35,2027-03-14,LATAM,Fashion,Apple Pay,False,Mobile,85
c1d5fde7,Ana Müller,ana.müller.318@example.com,5209.91,2026-09-30,LATAM,Electronics,Crypto,False,Smart Watch,80
54c553f9,Sofia Tanaka,sofia.tanaka.695@example.com,4935.27,2026-10-29,North America,Electronics,PayPal,False,Smart Watch,85
d35c85f2,Sofia Dubois,sofia.dubois.405@example.com,6429.65,2026-09-17,EMEA,Home & Garden,Credit Card,False,Smart Watch,64
ca9c0d73,Lucas Kowalski,lucas.kowalski.981@example.com,8628.42,2026-06-06,North America,Home & Garden,Credit Card,True,Desktop,60
ebc44aec,Elena Müller,elena.müller.290@example.com,5080.55,2026-10-13,Europe,Fashion,Bank Transfer,False,Mobile,92
156d2201,Diego Kim,diego.kim.806@example.com,1226.01,2026-12-05,APAC,Books,Bank Transfer,False,Desktop,66
eb07dee8,Marco Dubois,marco.dubois.491@example.com,8673.52,2027-01-14,North America,Home & Garden,Credit Card,False,Tablet,91
2a018830,Diego Kowalski,diego.kowalski.605@example.com,2407.29,2027-05-09,LATAM,Automotive,Bank Transfer,False,Mobile,55
208756ba,Ana Müller,ana.müller.474@example.com,6729.68,2026-12-24,Europe,Electronics,Crypto,False,Smart Watch,64
0b091402,Ana Silva,ana.silva.237@example.com,3298.71,2027-02-02,EMEA,Home & Garden,Apple Pay,True,Tablet,59
f4ee6c61,Valentina Müller,valentina.müller.520@example.com,7450.95,2027-01-24,LATAM,Electronics,PayPal,False,Desktop,95
ec25f9dc,Valentina Tanaka,valentina.tanaka.447@example.com,7062.92,2026-06-08,APAC,Books,Crypto,True,Mobile,98
bdb9f405,Sofia Dubois,sofia.dubois.259@example.com,1707.05,2026-11-17,EMEA,Automotive,Crypto,False,Tablet,85
bda59d30,Leo Silva,leo.silva.828@example.com,4575.31,2026-07-04,EMEA,Books,Apple Pay,True,Mobile,93
4afd07eb,Leo Kowalski,leo.kowalski.873@example.com,2104.04,2026-12-22,Europe,Home & Garden,Credit Card,True,Smart Watch,89
25999170,Lucas Rossi,lucas.rossi.461@example.com,961.79,2027-04-14,LATAM,Electronics,Credit Card,True,Tablet,90
c26a00e1,Lucas Rossi,lucas.rossi.994@example.com,5914.52,2026-12-20,Europe,Home & Garden,Credit Card,True,Smart Watch,51
22a1e4a5,Diego Dubois,diego.dubois.893@example.com,2929.63,2027-02-05,LATAM,Books,Bank Transfer,False,Smart Watch,73
56db8546,Lucas Silva,lucas.silva.789@example.com,8361.0,2026-09-18,North America,Automotive,Crypto,True,Desktop,55
e458fbeb,Diego Müller,diego.müller.717@example.com,9338.54,2026-07-24,EMEA,Automotive,Apple Pay,True,Smart Watch,95
868eb3cb,Elena Kowalski,elena.kowalski.840@example.com,5604.77,2026-12-23,EMEA,Fashion,Apple Pay,True,Mobile,82
77dba552,Lucas Kowalski,lucas.kowalski.193@example.com,4692.33,2026-07-14,APAC,Books,Bank Transfer,True,Mobile,53
70a4ba3e,Valentina Silva,valentina.silva.913@example.com,5890.79,2026-06-26,APAC,Home & Garden,Credit Card,True,Tablet,100
672fbf68,Lucas Dubois,lucas.dubois.702@example.com,1764.16,2027-01-12,Europe,Home & Garden,Apple Pay,False,Smart Watch,62
c87156b3,Diego Schmidt,diego.schmidt.213@example.com,9399.1,2027-04-03,LATAM,Electronics,Credit Card,True,Mobile,57
a89e4c3e,Valentina Rossi,valentina.rossi.835@example.com,698.22,2027-05-26,EMEA,Electronics,Bank Transfer,True,Mobile,90
6deddb5d,Lucas Rossi,lucas.rossi.336@example.com,2186.66,2026-08-13,EMEA,Fashion,Credit Card,True,Mobile,53
0351f947,Valentina Rossi,valentina.rossi.164@example.com,3100.04,2026-11-15,EMEA,Books,PayPal,False,Tablet,76
fac3dc81,Lucas Silva,lucas.silva.676@example.com,9286.3,2026-08-14,Europe,Books,Apple Pay,True,Desktop,67
b8627407,Lucas Kowalski,lucas.kowalski.990@example.com,3893.45,2026-07-21,EMEA,Books,PayPal,True,Mobile,63
24a74038,Sofia Dubois,sofia.dubois.947@example.com,7225.54,2027-03-17,APAC,Fashion,Apple Pay,False,Desktop,63
c144524b,Leo Tanaka,leo.tanaka.534@example.com,4925.88,2026-09-16,EMEA,Fashion,Crypto,True,Mobile,85
5a4aba2c,Lucas Kowalski,lucas.kowalski.576@example.com,9975.36,2027-04-03,North America,Automotive,Credit Card,True,Desktop,68
bd3bde20,Leo Müller,leo.müller.717@example.com,8479.69,2026-10-05,Europe,Home & Garden,PayPal,False,Desktop,52
8055c79c,Ana Kowalski,ana.kowalski.253@example.com,9053.19,2026-11-25,North America,Home & Garden,Crypto,True,Desktop,100
cc435ace,Diego Dubois,diego.dubois.923@example.com,9355.6,2026-11-26,EMEA,Home & Garden,Crypto,False,Mobile,93
9d3a27bf,Marco Dubois,marco.dubois.230@example.com,7780.13,2026-11-17,Europe,Fashion,Credit Card,True,Mobile,70
975a3488,Ana Kowalski,ana.kowalski.460@example.com,4152.16,2027-03-07,North America,Automotive,Apple Pay,False,Smart Watch,59
1e35bf47,Sofia Rossi,sofia.rossi.883@example.com,1498.03,2026-07-04,LATAM,Books,Bank Transfer,False,Mobile,78
54613c0a,Diego Schmidt,diego.schmidt.640@example.com,8240.23,2027-03-02,North America,Home & Garden,Credit Card,True,Mobile,85
9d5b7d52,Elena Müller,elena.müller.250@example.com,7380.71,2027-05-12,Europe,Electronics,Bank Transfer,False,Tablet,95
c145aecd,Diego Dubois,diego.dubois.680@example.com,4154.04,2026-06-14,LATAM,Electronics,Bank Transfer,True,Desktop,90
c7e89499,Marco Silva,marco.silva.367@example.com,1116.9,2026-08-26,EMEA,Books,Apple Pay,True,Mobile,64
eb5e439b,Lucas Dubois,lucas.dubois.472@example.com,1096.6,2027-04-29,LATAM,Home & Garden,PayPal,False,Mobile,58
4db66be8,Ana Rossi,ana.rossi.987@example.com,1285.64,2027-04-02,North America,Electronics,Bank Transfer,False,Smart Watch,77
8158bec3,Marco Dubois,marco.dubois.672@example.com,3772.66,2027-03-13,Europe,Automotive,Apple Pay,False,Smart Watch,78
e18bc168,Sofia Rossi,sofia.rossi.721@example.com,8250.44,2026-07-27,APAC,Fashion,Apple Pay,True,Smart Watch,96
5bef9a92,Lucas Schmidt,lucas.schmidt.646@example.com,610.18,2026-10-17,North America,Home & Garden,Apple Pay,True,Mobile,77
b901b918,Sofia Müller,sofia.müller.363@example.com,5007.83,2027-05-01,EMEA,Electronics,Credit Card,False,Desktop,56
f5421f01,Leo Kowalski,leo.kowalski.249@example.com,4058.53,2026-11-15,LATAM,Automotive,PayPal,True,Tablet,66
703b0862,Ana Müller,ana.müller.807@example.com,6240.56,2026-09-15,EMEA,Books,Credit Card,False,Smart Watch,71
7563af39,Lucas Tanaka,lucas.tanaka.607@example.com,2497.93,2026-11-18,APAC,Books,Crypto,True,Tablet,82
418d5137,Lucas Silva,lucas.silva.619@example.com,1335.02,2027-02-28,APAC,Automotive,PayPal,True,Desktop,57
159da84d,Lucas Schmidt,lucas.schmidt.277@example.com,6715.52,2027-01-19,APAC,Books,PayPal,False,Mobile,72
e2b7d583,Ana Kowalski,ana.kowalski.460@example.com,3992.52,2026-12-05,Europe,Home & Garden,Credit Card,False,Mobile,85
ea4f1e06,Sofia Schmidt,sofia.schmidt.816@example.com,8292.59,2026-12-05,North America,Home & Garden,Bank Transfer,False,Tablet,91
d828c3b7,Sofia Rossi,sofia.rossi.837@example.com,7235.69,2026-08-31,EMEA,Books,Bank Transfer,True,Mobile,84
9f6ecc63,Elena Rossi,elena.rossi.948@example.com,6556.45,2027-04-15,LATAM,Home & Garden,Apple Pay,False,Smart Watch,60
c9adce77,Leo Kowalski,leo.kowalski.216@example.com,9508.17,2027-04-03,EMEA,Books,Bank Transfer,False,Mobile,65
9f20aa33,Lucas Tanaka,lucas.tanaka.769@example.com,7154.51,2026-08-04,Europe,Electronics,PayPal,False,Desktop,82
18139eea,Diego Tanaka,diego.tanaka.613@example.com,9719.28,2026-12-15,APAC,Automotive,Credit Card,True,Tablet,82
0464a5b5,Leo Tanaka,leo.tanaka.459@example.com,8268.46,2026-09-17,APAC,Home & Garden,Credit Card,True,Smart Watch,70
120fe738,Valentina Kowalski,valentina.kowalski.163@example.com,5441.88,2027-03-12,North America,Books,Apple Pay,False,Smart Watch,91
61636e93,Diego Silva,diego.silva.879@example.com,2399.72,2027-05-27,Europe,Books,Bank Transfer,True,Tablet,92
227d86e3,Lucas Rossi,lucas.rossi.757@example.com,1572.55,2027-03-11,APAC,Fashion,Credit Card,True,Mobile,80
5272859d,Lucas Dubois,lucas.dubois.674@example.com,4500.16,2027-03-16,Europe,Electronics,Bank Transfer,True,Smart Watch,79
773b16cc,Leo Rossi,leo.rossi.942@example.com,1126.78,2026-11-28,EMEA,Books,Credit Card,True,Mobile,50
da1fd280,Sofia Kim,sofia.kim.567@example.com,8726.42,2026-07-18,EMEA,Electronics,Crypto,True,Smart Watch,80
362ee19e,Valentina Kowalski,valentina.kowalski.334@example.com,3329.02,2026-11-12,LATAM,Fashion,Bank Transfer,True,Mobile,98
a078b816,Valentina Kim,valentina.kim.117@example.com,6726.28,2027-05-02,Europe,Fashion,Crypto,True,Smart Watch,88
34b930d3,Sofia Silva,sofia.silva.430@example.com,9702.34,2026-07-23,North America,Home & Garden,Apple Pay,False,Desktop,83
be5dbbdb,Valentina Rossi,valentina.rossi.647@example.com,2339.27,2026-12-02,North America,Books,PayPal,False,Tablet,84
c49f421e,Ana Tanaka,ana.tanaka.998@example.com,9880.44,2026-08-06,LATAM,Electronics,Crypto,False,Tablet,72
d4713894,Sofia Rossi,sofia.rossi.160@example.com,9456.49,2026-06-13,North America,Books,Bank Transfer,False,Smart Watch,74
225335be,Diego Kim,diego.kim.500@example.com,5705.0,2026-07-26,North America,Electronics,Bank Transfer,False,Smart Watch,93
02c0bb7a,Marco Tanaka,marco.tanaka.613@example.com,7744.93,2027-04-03,Europe,Home & Garden,PayPal,True,Mobile,63
475607a8,Lucas Müller,lucas.müller.847@example.com,2385.75,2026-07-29,APAC,Home & Garden,Crypto,True,Smart Watch,57
28b4f2d9,Valentina Dubois,valentina.dubois.234@example.com,2207.85,2027-04-10,EMEA,Automotive,Credit Card,False,Mobile,76
ef707807,Lucas Silva,lucas.silva.753@example.com,2387.51,2026-09-07,LATAM,Home & Garden,PayPal,False,Tablet,67
beb8b4c9,Marco Tanaka,marco.tanaka.887@example.com,961.43,2027-01-09,APAC,Fashion,Credit Card,True,Tablet,82
17f50bef,Leo Schmidt,leo.schmidt.932@example.com,5632.75,2027-04-19,North America,Electronics,Bank Transfer,True,Desktop,80
9ce82491,Lucas Dubois,lucas.dubois.606@example.com,519.68,2027-04-07,EMEA,Books,Apple Pay,True,Tablet,64
6744bb9e,Ana Kim,ana.kim.507@example.com,6617.96,2026-07-23,APAC,Fashion,Bank Transfer,True,Desktop,92
8bf18a3c,Ana Silva,ana.silva.548@example.com,5194.72,2026-06-17,LATAM,Books,Crypto,True,Desktop,58
38662bf4,Valentina Rossi,valentina.rossi.312@example.com,2536.01,2027-01-25,EMEA,Books,Crypto,False,Mobile,70
cdbf2383,Diego Kowalski,diego.kowalski.259@example.com,6525.09,2027-03-25,Europe,Home & Garden,PayPal,True,Mobile,94
6e5fd124,Leo Dubois,leo.dubois.480@example.com,9829.29,2027-04-03,North America,Automotive,Crypto,False,Tablet,54
b4f9c8c8,Leo Rossi,leo.rossi.690@example.com,2051.55,2026-11-21,EMEA,Fashion,Crypto,True,Desktop,80
d79e94cf,Sofia Dubois,sofia.dubois.235@example.com,7569.83,2027-05-14,North America,Books,Apple Pay,True,Desktop,87
b13278f1,Lucas Tanaka,lucas.tanaka.829@example.com,3460.78,2027-02-13,North America,Home & Garden,Crypto,False,Desktop,70
28e04be6,Valentina Müller,valentina.müller.237@example.com,9669.74,2027-02-05,Europe,Fashion,Crypto,True,Smart Watch,72
f976cb66,Elena Dubois,elena.dubois.123@example.com,3487.59,2027-05-23,North America,Fashion,Apple Pay,False,Smart Watch,52
a6f73d5b,Sofia Tanaka,sofia.tanaka.942@example.com,9580.26,2027-04-14,Europe,Home & Garden,Crypto,True,Tablet,84
7e7db1e9,Leo Kim,leo.kim.739@example.com,8148.62,2027-01-19,EMEA,Automotive,Apple Pay,True,Mobile,87
41c6d4a5,Sofia Dubois,sofia.dubois.340@example.com,8293.6,2027-05-05,APAC,Home & Garden,Apple Pay,True,Tablet,66
58220c37,Leo Silva,leo.silva.261@example.com,7560.15,2026-08-06,APAC,Fashion,Crypto,False,Tablet,59
3e614a22,Valentina Tanaka,valentina.tanaka.784@example.com,6624.21,2026-12-25,LATAM,Fashion,Crypto,True,Smart Watch,76
ff7a603c,Elena Tanaka,elena.tanaka.637@example.com,4684.77,2027-04-22,Europe,Home & Garden,PayPal,True,Tablet,56
04046c1d,Marco Müller,marco.müller.937@example.com,1730.34,2026-07-03,LATAM,Automotive,Crypto,False,Desktop,61
8b8d3af4,Leo Kowalski,leo.kowalski.676@example.com,1328.38,2026-06-15,Europe,Automotive,Apple Pay,True,Desktop,86
70dc9251,Lucas Tanaka,lucas.tanaka.599@example.com,4806.74,2026-12-29,APAC,Books,Credit Card,True,Mobile,86
d4ef7f79,Ana Schmidt,ana.schmidt.200@example.com,3526.13,2027-04-26,EMEA,Electronics,PayPal,True,Mobile,75
d21b5c78,Elena Schmidt,elena.schmidt.688@example.com,5802.98,2026-10-26,North America,Automotive,Credit Card,True,Smart Watch,67
ce210339,Marco Kim,marco.kim.182@example.com,9571.31,2026-12-20,EMEA,Home & Garden,Bank Transfer,False,Mobile,75
d7976c01,Ana Kim,ana.kim.784@example.com,4844.14,2026-10-21,North America,Automotive,Apple Pay,False,Smart Watch,76
dad93bcb,Leo Kim,leo.kim.985@example.com,8836.54,2026-10-29,Europe,Books,Credit Card,True,Smart Watch,98
a035075f,Leo Kowalski,leo.kowalski.325@example.com,7379.32,2027-05-15,EMEA,Books,Crypto,True,Mobile,76
f347b564,Sofia Schmidt,sofia.schmidt.313@example.com,6956.71,2026-08-25,EMEA,Electronics,Credit Card,True,Tablet,77
f998c0ac,Marco Kowalski,marco.kowalski.580@example.com,7312.52,2027-04-10,Europe,Electronics,Bank Transfer,False,Tablet,84
5c058862,Marco Schmidt,marco.schmidt.700@example.com,6227.16,2026-10-31,Europe,Fashion,Bank Transfer,True,Mobile,53
7e621a43,Leo Müller,leo.müller.235@example.com,7266.24,2026-10-22,APAC,Electronics,Credit Card,False,Mobile,82
7fea8660,Marco Dubois,marco.dubois.389@example.com,5348.68,2026-08-21,Europe,Books,Apple Pay,False,Desktop,78
ae988b96,Marco Müller,marco.müller.989@example.com,3807.76,2026-07-01,EMEA,Electronics,Bank Transfer,True,Desktop,95
1caf0105,Elena Kim,elena.kim.665@example.com,1981.41,2027-05-25,APAC,Home & Garden,Crypto,True,Mobile,67
f2fc0937,Elena Kim,elena.kim.420@example.com,9025.38,2026-10-24,North America,Fashion,Crypto,False,Mobile,73
118cd82d,Marco Rossi,marco.rossi.816@example.com,9467.42,2026-07-14,Europe,Home & Garden,Bank Transfer,True,Mobile,97
fb18b1ab,Lucas Kowalski,lucas.kowalski.956@example.com,7331.11,2026-11-09,EMEA,Books,Apple Pay,False,Tablet,96
e5a5d64e,Ana Dubois,ana.dubois.314@example.com,6457.79,2027-01-29,APAC,Books,Credit Card,False,Mobile,80
3ee2c8dc,Ana Tanaka,ana.tanaka.932@example.com,6321.72,2027-02-23,APAC,Books,Credit Card,True,Tablet,71
8a594620,Ana Silva,ana.silva.548@example.com,1823.3,2027-02-13,EMEA,Fashion,PayPal,False,Tablet,83
9f014c34,Valentina Tanaka,valentina.tanaka.719@example.com,3026.1,2026-12-27,LATAM,Fashion,Credit Card,True,Desktop,67
bde012bf,Marco Dubois,marco.dubois.833@example.com,5876.35,2026-10-06,LATAM,Electronics,Apple Pay,True,Desktop,52
ee4b05af,Ana Rossi,ana.rossi.347@example.com,2291.49,2027-05-07,LATAM,Electronics,PayPal,True,Smart Watch,52
0018eede,Valentina Schmidt,valentina.schmidt.451@example.com,4384.64,2026-11-04,Europe,Electronics,PayPal,True,Mobile,91
190afc37,Diego Kim,diego.kim.620@example.com,6850.3,2027-02-20,North America,Electronics,PayPal,True,Tablet,73
a28eedc3,Elena Dubois,elena.dubois.216@example.com,8643.53,2026-10-18,APAC,Automotive,PayPal,False,Tablet,58
60d33fa1,Valentina Müller,valentina.müller.551@example.com,3652.13,2026-08-20,Europe,Fashion,Bank Transfer,False,Mobile,97
32a98824,Ana Kim,ana.kim.814@example.com,5118.96,2026-07-28,EMEA,Fashion,Credit Card,False,Smart Watch,81
897ab21e,Lucas Dubois,lucas.dubois.955@example.com,5781.71,2026-10-03,Europe,Books,PayPal,True,Tablet,53
74160ea6,Marco Kowalski,marco.kowalski.336@example.com,4265.01,2027-04-19,APAC,Automotive,Bank Transfer,False,Mobile,97
ab9f6088,Elena Kowalski,elena.kowalski.310@example.com,2182.12,2027-03-09,Europe,Automotive,Bank Transfer,True,Tablet,66
6589fcdf,Elena Kowalski,elena.kowalski.201@example.com,2978.36,2027-02-16,EMEA,Home & Garden,Credit Card,True,Smart Watch,99
920d76ca,Diego Tanaka,diego.tanaka.590@example.com,7729.64,2027-03-27,Europe,Automotive,PayPal,False,Mobile,51
748d9acc,Lucas Kim,lucas.kim.658@example.com,1039.62,2026-10-28,Europe,Electronics,PayPal,False,Tablet,83
c07ac085,Leo Kim,leo.kim.696@example.com,2677.59,2026-10-25,North America,Automotive,Bank Transfer,True,Mobile,76
3284f75d,Leo Silva,leo.silva.919@example.com,9202.31,2026-06-27,APAC,Electronics,Crypto,True,Tablet,54
